,AGP,AMS,ARN,ATH,BCN,BRU,CDG,CPH,DUB,DUS,FCO,FRA,HEL,IST,LGW,LHR,LIS,LTN,MAD,MAN,MUC,MXP,ORY,OSL,PMI,STN,TXL,VIE,WAW,ZRH
2018-11-17,5.797333333333333,8.183,7.2833999999999985,7.083,11.601199999999999,10.45,21.267,5.4765,5.517,13.533,8.518,26.942999999999998,1.3444444444444446,11.656333333333333,21.858999999999998,23.673666666666666,6.577999999999999,13.751999999999999,9.205666666666666,6.462249999999999,11.960999999999999,7.833,16.05,3.791907514450867,5.014333333333333,16.37833333333333,8.982999999999999,8.402,1.9,15.125
2018-11-18,5.783,8.183,7.5,7.082999999999999,11.6246,10.35,21.150333333333332,5.495,5.550000000000001,11.808,8.428666666666667,27.103,1.338888888888889,11.661666666666665,21.653,23.987,6.586,13.825,9.25,6.483,11.55,8.333,15.783333333333331,3.7630057803468207,4.891666666666666,16.581,8.633,8.036999999999999,1.7999999999999998,14.917
2018-11-19,5.95,8.183,7.3335,7.082999999999999,11.648,10.25,21.033666666666665,5.342666666666666,5.583,10.083,8.339333333333332,27.262999999999998,1.3333333333333335,11.667,20.9695,23.877499999999998,6.594,13.992,9.25,6.983,11.4585,8.222,15.516666666666666,3.7341040462427744,4.769,16.811500000000002,8.233,7.672,1.6999999999999997,14.667
2018-11-20,6.117,8.183,7.167,7.082999999999999,11.558,10.847333333333331,20.917,5.190333333333333,5.511,10.083,8.25,27.423,1.327777777777778,11.579399999999998,20.286,23.768,6.7045,14.159,9.25,4.9915,11.367,8.111,15.25,3.705202312138728,4.726,17.042,7.833,7.608799999999999,1.5999999999999999,14.417
2018-11-21,6.116999999999999,8.183,6.4446666666666665,7.082999999999999,11.468,11.444666666666665,20.833599999999997,5.038,5.439,10.083,6.929,27.583,1.3222222222222224,11.491799999999998,20.372666666666667,23.493666666666666,6.815,13.649000000000001,8.972333333333331,3.0,11.7102,8.0,15.4165,3.676300578034682,4.683,16.697333333333333,7.638666666666666,7.5455999999999985,1.5,14.167
2018-11-22,6.116999999999999,8.183,5.722333333333333,7.083,11.378,12.042,20.7502,4.9275,5.367,10.083,5.608,27.558,1.3166666666666669,11.4042,20.459333333333333,23.21933333333333,6.821999999999999,13.139,8.694666666666667,3.0,12.0534,8.0,15.583,3.6473988439306355,3.894333333333333,16.352666666666664,7.444333333333333,7.482399999999999,1.541625,14.917
2018-11-23,6.117,8.199666666666666,5.0,7.149799999999999,11.157,12.042,20.6668,4.817,5.6236,10.082999999999998,5.594666666666666,27.533,1.3111111111111111,11.316599999999998,20.546,22.945,6.829,12.629,8.417,3.0,12.3966,8.0,15.349666666666664,3.6184971098265892,3.1056666666666666,16.008,7.25,7.419199999999999,1.58325,15.667
2018-11-24,6.0335,8.216333333333333,5.1665,7.2166,10.936,12.042,20.583399999999997,4.689,5.8802,10.082999999999998,5.581333333333333,27.537999999999997,1.3055555555555556,11.229,20.3705,22.6715,6.836,12.575,8.631,3.3056666666666663,12.7398,8.0,15.116333333333332,3.589595375722543,2.317,15.800999999999998,7.1,7.356,1.6248749999999998,14.958625
2018-11-25,5.95,8.233,5.333,7.283399999999999,11.054666666666666,12.113999999999997,20.5,4.561,6.1368,10.083,5.568,27.543,1.3,10.748,20.195,22.398,6.583,12.521,8.845,3.611333333333333,13.083,8.0,14.883,3.5606936416184967,2.2835,15.594,6.949999999999999,7.159,1.6665,14.25025
2018-11-26,5.966666666666667,8.075,5.749666666666666,7.350199999999999,11.173333333333332,12.185999999999998,20.05,4.433,6.3934,10.082999999999998,5.6274999999999995,27.548,1.2944444444444445,10.267,19.83566666666667,22.51533333333333,6.33,12.449666666666666,9.025333333333332,3.917,12.9164,8.0,14.6915,3.5317919075144504,2.25,15.476999999999999,6.8,6.962,1.708125,13.541875
2018-11-27,5.983333333333333,7.917,6.166333333333333,7.417,11.292,12.258,19.6,4.4165,6.65,10.082999999999998,5.687,27.552999999999997,1.288888888888889,9.783666666666665,19.476333333333333,22.632666666666665,6.308333333333333,12.378333333333334,9.205666666666666,4.7085,12.7498,7.5,14.5,3.502890173410404,2.5776666666666666,15.36,6.6499999999999995,6.765,1.74975,12.8335
2018-11-28,6.0,7.938999999999999,6.583,7.116999999999999,11.462,12.811599999999999,19.166333333333334,4.4,5.4085,10.083,5.756333333333333,27.557999999999996,1.2833333333333332,9.300333333333333,19.117,22.75,6.286666666666665,12.307,9.386,5.5,12.5832,7.0,14.291333333333332,3.4739884393063583,2.905333333333333,15.243,6.5,5.9505,1.791375,12.125125
2018-11-29,6.3335,7.9609999999999985,6.5415,6.816999999999999,11.632,13.365199999999998,18.732666666666667,4.490333333333334,4.167,10.082999999999998,5.825666666666667,27.562999999999995,1.2777777777777777,8.817,19.792,23.508499999999998,6.265,12.212,11.392,5.5,12.416599999999999,6.944333333333333,14.082666666666665,3.4450867052023115,3.233,14.9535,5.625,5.136,1.833,11.41675
2018-11-30,6.667,7.983,6.5,6.5169999999999995,11.640333333333333,13.918799999999997,18.299,4.580666666666667,4.222333333333333,10.082999999999998,5.895,27.567999999999998,1.2722222222222224,8.325,20.467,24.267,6.281499999999999,12.117,13.398,5.5,12.25,6.8886666666666665,13.874,3.4161849710982657,3.433,14.664,4.75,5.1129999999999995,2.4165,10.708375
2018-12-01,6.667,9.358,6.472333333333333,6.216999999999999,11.648666666666665,14.472399999999999,18.46,4.671,4.277666666666667,10.083,5.904999999999999,27.572999999999997,1.2666666666666666,7.833,20.35033333333333,24.477999999999994,6.298,12.326333333333332,13.274999999999999,5.5,12.005666666666666,6.833,13.6785,3.3872832369942194,3.633,14.559666666666667,4.733333333333333,5.09,3.0,10.0
2018-12-02,6.667,10.733,6.4446666666666665,5.917,11.657,15.026,18.621,4.4605,4.333,10.083,5.914999999999999,27.577999999999996,1.261111111111111,6.499666666666666,20.233666666666664,24.688999999999997,6.336666666666666,12.535666666666666,13.152,5.5,11.761333333333333,6.708,13.483,3.358381502890173,3.8329999999999993,14.455333333333334,4.716666666666667,5.067,3.0,8.5
2018-12-03,6.667,10.733,6.417,5.256999999999999,10.9485,14.259,18.330666666666666,4.25,4.333,10.845500000000001,5.925,27.583,1.2555555555555555,5.166333333333333,20.117,24.9,6.375333333333333,12.745,13.029,5.5,11.517,6.583,13.672,3.329479768786127,4.0329999999999995,14.351,4.7,5.075,3.0,7.0
2018-12-04,6.3085,10.733,5.949999999999999,4.5969999999999995,10.24,13.492,18.04033333333333,4.444333333333333,4.333,11.608,5.9350000000000005,27.333,1.25,3.833,20.117,24.924999999999997,6.414,12.837399999999999,12.7325,5.5,11.8,6.594333333333333,13.861,3.300578034682081,4.233,14.4375,4.475,5.083,3.0,6.833333333333332
2018-12-05,5.95,10.833,5.483,3.9369999999999994,10.273333333333333,13.4186,17.75,4.6386666666666665,4.194333333333333,11.636,5.945,27.382999999999996,1.2444444444444445,4.333,20.117,24.95,6.9425,12.9298,12.436,5.5,12.083,6.605666666666666,14.05,3.2716763005780343,4.4,14.524,4.25,5.333,3.3335,6.666666666666666
2018-12-06,5.9223333333333334,10.9165,5.5329999999999995,3.2769999999999997,10.306666666666665,13.3452,17.7734,4.833,4.055666666666666,11.664,6.17,27.433,1.238888888888889,4.833,20.450333333333333,25.966666666666665,7.471,13.022199999999998,12.449333333333334,5.5,12.227666666666666,6.617,14.07,3.2427745664739884,4.567,14.803333333333333,4.2333333333333325,5.583,3.667,6.5
2018-12-07,5.894666666666667,11.0,5.583,2.617,10.34,13.271799999999999,17.7968,4.832999999999999,3.917,11.692,6.395,27.482999999999997,1.2333333333333334,5.333,20.783666666666665,26.98333333333333,7.503333333333332,13.1146,12.462666666666667,5.5,12.372333333333332,6.667,14.09,3.213872832369942,4.536666666666667,15.082666666666666,4.216666666666667,5.833,3.667,7.699999999999999
2018-12-08,5.867,11.0,5.632999999999999,2.8169999999999997,10.435500000000001,13.1984,17.8202,4.833,3.517,11.4625,6.556333333333333,27.532999999999998,1.2277777777777779,5.833,21.117,28.0,7.535666666666666,13.207,12.476,5.5,12.517,6.717,14.11,3.184971098265896,4.506333333333333,15.362,4.2,5.833,3.667,8.9
2018-12-09,5.117,11.0,5.682999999999999,3.017,10.531,13.125,17.8436,4.833,3.117,11.233,6.717666666666666,27.583,1.2222222222222223,6.333,21.55,28.225,7.568,13.362,12.8185,5.5,12.466999999999999,6.67,14.129999999999999,3.1560693641618496,4.476,15.5565,4.1,5.833,3.667,10.1
2018-12-10,4.367,10.75,5.733,3.2169999999999996,10.578666666666667,12.641,17.867,4.832999999999999,3.1232499999999996,11.1965,6.879,26.875,1.2166666666666668,6.9165,21.983,28.45,7.450999999999999,13.517,13.161,6.1665,12.417,6.622999999999999,14.15,3.1271676300578033,4.268,15.751,4.0,5.849666666666666,3.667,11.3
2018-12-11,4.367,11.4415,5.7829999999999995,3.417,10.626333333333333,12.157,19.4835,4.833,3.1294999999999997,11.16,6.7215,26.167,1.2111111111111112,7.5,21.577666666666666,29.022333333333332,7.334,14.167,13.227666666666666,6.833,12.416999999999998,6.576,16.85,3.098265895953757,4.06,16.436666666666667,4.083375,5.866333333333333,3.667,12.5
2018-12-12,4.367,12.133,5.833,3.617,10.674,11.673,21.1,4.3664,3.13575,11.256666666666666,6.564,26.125,1.2055555555555557,7.576923076923077,21.17233333333333,29.59466666666667,7.217,14.817,13.294333333333334,5.583,12.416999999999998,6.676,19.55,3.0693641618497107,4.178999999999999,17.122333333333334,4.16675,5.883,3.6502999999999997,13.0
2018-12-13,4.367,12.0915,5.882999999999999,3.6169999999999995,11.1295,11.622499999999999,20.9834,3.8998,3.142,11.353333333333332,6.538666666666666,26.083,1.2000000000000002,7.653846153846152,20.767,30.167,7.1,15.467,13.361,4.333,12.416999999999998,6.776,19.7986,3.0404624277456644,4.298,17.808,4.250125,5.8165,3.6335999999999995,13.5
2018-12-14,4.1835,12.05,5.933,3.617,11.585,11.572,20.866799999999998,3.4332,3.14825,11.45,6.513333333333333,26.75,1.1944444444444444,7.73076923076923,20.057,29.000199999999996,6.983,15.467,13.6735,4.333,12.416999999999998,6.776,20.0472,3.011560693641618,4.417,17.750500000000002,4.3335,5.75,3.6168999999999993,13.333333333333332
2018-12-15,4.0,11.75,5.983,3.617,11.561,12.027666666666665,20.7502,2.9665999999999997,3.1544999999999996,10.1415,6.488,26.612621621621624,1.1888888888888889,7.8076923076923075,19.346999999999998,27.833399999999997,7.2635,15.467,13.986,4.5,12.417,6.776,20.2958,2.982658959537572,4.355,17.693,4.416875,4.944333333333333,3.6001999999999996,13.166666666666666
2018-12-16,3.9652,9.375,6.0329999999999995,3.6169999999999995,11.536999999999999,12.483333333333333,20.633599999999998,2.5,3.1607499999999997,8.833,6.2775,26.47524324324324,1.1833333333333333,7.884615384615384,18.637,26.666599999999995,7.544,15.022333333333332,13.9535,4.667,12.583666666666666,6.776,20.5444,2.9537572254335256,4.293,17.495333333333335,4.500249999999999,4.1386666666666665,3.5834999999999995,13.0
2018-12-17,3.9303999999999997,7.0,6.082999999999999,3.617,11.513,12.939,20.517,2.5,3.167,9.5,6.067,26.337864864864866,1.1777777777777778,7.961538461538462,17.927,25.499799999999997,7.449999999999999,14.577666666666666,13.921,4.3335,12.750333333333332,6.526,20.793,2.9248554913294798,4.287,17.297666666666668,4.583625,3.333,3.5667999999999997,12.6665
2018-12-18,3.8956,7.202428571428571,6.133,3.5935999999999995,11.094000000000001,13.089,20.550333333333334,2.5,3.2249999999999996,10.525,6.077999999999999,26.200486486486486,1.1722222222222223,8.038461538461538,17.217,24.333,7.356,14.133,13.8885,4.0,12.917,6.276,20.874,2.895953757225433,4.281000000000001,17.1,4.667,3.333,3.5500999999999996,12.333
2018-12-19,3.8608,7.404857142857143,6.183,3.5702,10.675,13.239,20.583666666666666,2.4999999999999996,3.283,11.55,6.0889999999999995,26.06310810810811,1.1666666666666667,8.115384615384613,16.467,24.183,7.262,14.1665,13.856000000000002,4.0,13.0835,6.217999999999999,20.955,2.867052023121387,4.275,16.851,4.667,3.333,3.5334,12.30175
2018-12-20,3.826,7.607285714285714,6.233,3.5468,10.658000000000001,12.094666666666667,20.617,2.5,3.144333333333333,11.600000000000001,6.1,25.92572972972973,1.1611111111111112,8.192307692307692,15.717,24.033,6.949999999999999,14.2,13.823500000000001,3.9999999999999996,13.25,6.159999999999999,21.036,2.838150289017341,4.285500000000001,16.602,4.667,3.333,3.5166999999999993,12.2705
2018-12-21,3.8279999999999994,7.809714285714286,6.086399999999999,3.5233999999999996,10.641,10.950333333333333,20.457,2.5,3.0056666666666665,11.65,6.1335,25.788351351351352,1.1555555555555554,8.269230769230768,15.236999999999998,23.883,6.638,14.219999999999997,13.791,4.0,12.9125,6.102,20.924,2.8092485549132946,4.296,16.616999999999997,4.667,3.333,3.5,12.23925
2018-12-22,3.8299999999999996,8.012142857142857,5.9398,3.5,10.624,9.806,20.297,2.4999999999999996,2.867,11.044333333333334,6.167,25.650972972972973,1.1500000000000001,8.346153846153845,14.756999999999998,23.733,6.686999999999999,14.239999999999998,13.758500000000002,4.0,12.575,6.0815,20.811999999999998,2.7803468208092483,4.413333333333333,16.631999999999998,4.667,3.333,3.444333333333333,12.208
2018-12-23,3.832,8.214571428571428,5.7932,3.4665999999999997,10.61,9.806,20.137,2.5,2.825,10.438666666666666,6.005666666666666,25.513594594594597,1.1444444444444446,8.423076923076923,14.277,23.583,6.736,14.259999999999998,13.726,3.9999999999999996,12.2375,6.061,20.7,2.751445086705202,4.530666666666667,16.647,4.667,3.583,3.3886666666666665,12.17675
2018-12-24,3.7904999999999998,8.417,5.646599999999999,3.4332000000000003,10.596,9.806,19.976999999999997,3.0,2.783,9.833,5.844333333333333,25.376216216216218,1.1388888888888888,8.5,13.796999999999999,23.433,6.785,14.28,13.793,4.0,11.9,6.099333333333333,20.587999999999997,2.7225433526011558,4.648,16.662,4.667,3.833,3.333,12.1455
2018-12-25,3.749,8.25,5.5,3.3998,10.489333333333333,9.694666666666667,19.817,3.5,2.7996666666666665,9.7915,5.683,25.23883783783784,1.1333333333333333,9.9165,13.317,23.283,7.0405,14.3,13.86,3.25,11.5625,6.137666666666666,20.476,2.69364161849711,4.6645,16.677,4.667,3.8886666666666665,3.6664,12.11425
2018-12-26,3.7013333333333334,8.2166,5.25,3.3663999999999996,10.382666666666665,9.583333333333332,20.042,4.0,2.8163333333333336,9.75,5.449999999999999,25.10145945945946,1.1277777777777778,11.333,12.7136,23.116333333333333,7.296,14.2266,13.873999999999999,2.5,11.225000000000001,6.176,20.9795,2.664739884393063,4.681,16.5982,4.278,3.9443333333333332,3.9997999999999996,12.083
2018-12-27,3.6536666666666666,8.1832,4.999999999999999,3.333,10.276,9.472,20.267,4.75,2.833,9.71875,5.217,24.964081081081083,1.1222222222222222,11.116399999999999,12.110199999999999,22.949666666666666,7.563,14.153199999999998,13.887999999999998,2.5,10.887500000000001,6.172000000000001,21.483,2.6358381502890174,4.489333333333333,16.5194,3.8889999999999993,4.0,4.3332,12.100000000000001
2018-12-28,3.606,8.149799999999999,4.750000000000001,3.3164,10.8,9.43342857142857,20.689,5.5,2.875,9.6875,5.217,24.826702702702704,1.1166666666666667,10.899799999999999,11.5068,22.783,7.83,14.079799999999999,13.902,2.4999999999999996,10.55,6.168,21.816333333333333,2.606936416184971,4.297666666666666,16.4406,3.5,4.1555333333333335,4.6666,12.117
2018-12-29,3.7039999999999997,8.116399999999999,4.5,3.2998,11.324,9.394857142857141,21.111,5.833399999999999,2.917,9.65625,5.217,24.689324324324325,1.1111111111111112,10.6832,10.9034,21.1,8.097,14.006399999999998,13.902,2.4999999999999996,10.739999999999998,6.109999999999999,22.14966666666667,2.578034682080925,4.106,16.3618,3.5,4.311066666666667,5.0,12.116999999999999
2018-12-30,3.802,8.083,4.25,3.2832,11.351666666666667,9.356285714285713,21.533,6.166799999999999,2.7779999999999996,9.625,5.217,24.551945945945945,1.1055555555555556,10.4666,10.3,19.417,8.1025,13.933,13.902,2.5,10.93,6.052,22.483,2.5491329479768785,4.128,16.283,3.5,4.4666,4.8999999999999995,12.116999999999999
2018-12-31,3.776333333333333,8.583,4.0,3.2665999999999995,11.379333333333333,9.317714285714285,21.533,6.5001999999999995,2.639,9.59375,5.529999999999999,24.41456756756757,1.1,10.25,10.177666666666667,18.72233333333333,8.108,13.649666666666665,13.800999999999998,2.4999999999999996,11.12,5.994,22.463,2.520231213872832,4.15,16.52766666666667,3.5,4.622133333333333,4.8,12.117
2019-01-01,3.7506666666666666,9.083,3.7500000000000004,3.25,11.407,9.279142857142856,21.533,6.833599999999999,2.5,9.5625,5.843,24.27718918918919,1.0944444444444446,10.25,10.055333333333333,18.027666666666665,8.017,13.366333333333333,13.7,2.4999999999999996,11.309999999999999,6.878,22.442999999999998,2.491329479768786,3.8166666666666664,16.772333333333332,3.5,4.777666666666667,4.699999999999999,12.2835
2019-01-02,3.725,8.975000000000001,3.5,3.2165999999999997,11.376000000000001,9.240571428571428,21.480999999999998,7.167,2.1999999999999997,9.53125,5.954,24.13981081081081,1.088888888888889,10.25,9.933,17.333,7.925999999999999,13.083,13.599,2.4999999999999996,11.5,7.762,22.423,2.4624277456647397,3.483333333333333,17.017,3.5,4.933199999999999,4.6,12.45
2019-01-03,3.904,8.867,3.25,3.1832000000000003,11.345,9.202,21.429000000000002,7.167,1.9,9.5,6.0649999999999995,24.002432432432435,1.0833333333333335,10.25,11.2915,17.458,7.835,13.2915,13.9725,2.5,11.5,7.695666666666666,22.403,2.4335260115606934,3.15,16.994,3.708333333333333,5.088733333333334,4.5,12.45
2019-01-04,4.083,9.005666666666666,3.0,3.1498,11.361666666666666,9.319399999999998,21.377000000000002,7.167,1.5999999999999999,9.5666,6.176,23.865054054054056,1.077777777777778,9.533399999999999,12.65,17.583,7.4345,13.5,14.346,2.4999999999999996,11.5,7.629333333333333,22.383,2.404624277456647,3.175,16.971,3.9166666666666665,5.244266666666666,4.5,12.45
2019-01-05,4.115666666666667,9.144333333333332,2.75,3.1164,11.378333333333332,9.436799999999998,21.325000000000003,7.167,1.2999999999999998,9.6332,6.519500000000001,23.727675675675677,1.0722222222222222,8.816799999999999,12.483333333333334,17.55533333333333,7.034,13.0,14.296,2.4999999999999996,11.222333333333331,7.563,22.439799999999998,2.375722543352601,3.2,16.930666666666667,4.124999999999999,5.3998,4.5,12.45
2019-01-06,4.148333333333333,9.283,2.5,3.083,11.395,9.554199999999998,21.273000000000003,7.083599999999999,1.0,9.6998,6.863,23.590297297297298,1.0666666666666667,8.1002,12.316666666666666,17.527666666666665,6.807666666666666,12.5,14.245999999999999,2.5,10.944666666666667,8.317,22.4966,2.3468208092485545,3.0,16.890333333333334,4.333333333333333,5.555333333333333,4.5,12.45
2019-01-07,4.181,9.308,2.25,3.233,11.169,9.671599999999998,21.221,7.0001999999999995,2.0,9.766399999999999,6.887,23.45291891891892,1.0611111111111111,7.3835999999999995,12.15,17.5,6.581333333333333,12.0,14.196,2.5,10.667,9.071,22.5534,2.3179190751445087,2.8,16.85,4.541666666666666,5.710866666666666,4.5,12.45
2019-01-08,4.381,9.333,2.0,3.383,10.943,9.789,21.169000000000004,6.916799999999999,3.0,9.833,6.911,23.31554054054054,1.0555555555555556,6.667,11.850000000000001,16.8,6.355,12.0415,14.0205,2.5,10.75,9.015333333333333,22.6102,2.2890173410404624,2.6,17.607,4.749999999999999,5.8664,4.5,10.327666666666666
2019-01-09,4.581,9.5,1.75,3.533,10.947666666666667,9.359333333333332,21.117,6.833399999999999,3.0665999999999998,9.8665,6.935,23.178162162162167,1.05,6.467,11.55,16.1,6.549,12.083,13.845,1.75,10.833,8.959666666666667,22.667,2.260115606936416,2.6500000000000004,18.364,4.958333333333333,6.021933333333333,4.5,8.205333333333332
2019-01-10,4.573333333333333,6.625,1.5,3.683,10.952333333333334,8.929666666666666,16.475,6.75,3.1331999999999995,9.9,6.9455,23.040783783783784,1.0444444444444445,6.2669999999999995,11.589,14.483333333333334,6.743,11.499666666666666,13.916666666666668,1.0,10.458,8.904,17.0,2.23121387283237,2.7,18.125999999999998,5.166666666666666,6.177466666666667,4.5,6.083
2019-01-11,4.565666666666667,3.75,1.25,3.833,10.957,8.5,11.833,6.75,3.1997999999999998,9.839625,6.956,22.903405405405408,1.038888888888889,6.067,11.628,12.866666666666667,6.8469999999999995,10.916333333333334,13.988333333333333,1.0,10.083,8.779,11.333,2.2023121387283235,2.7,17.887999999999998,5.374999999999999,6.333,4.55,5.0415
2019-01-12,4.558,3.7915,1.0,4.0329999999999995,10.876000000000001,7.699999999999999,10.8664,6.75,3.2664,9.779250000000001,7.137666666666666,22.76602702702703,1.0333333333333334,5.867,11.667,11.25,6.951,10.333,14.06,1.0,9.708,8.654,10.733,2.1734104046242773,2.7,17.65,5.583333333333333,6.0415,4.6,4.0
2019-01-13,5.2135,3.833,1.5,4.233,10.795,6.8999999999999995,9.899799999999999,6.699999999999999,3.333,9.718875,7.319333333333333,22.62864864864865,1.0277777777777777,5.667,11.517,11.25,7.055,10.583,13.5785,1.0,9.333,8.581,10.133,2.144508670520231,2.7,17.65,5.791666666666667,5.75,4.65,4.388999999999999
2019-01-14,5.869,3.833,2.0,4.433,10.816666666666666,6.1,8.9332,6.6499999999999995,3.472,9.6585,7.501,22.491270270270274,1.0222222222222224,6.3302,11.367,11.25,6.906,10.833,13.097,1.0,8.958,8.508,9.533,2.1156069364161847,2.7,17.65,6.0,6.0,4.699999999999999,4.778
2019-01-15,5.892666666666667,4.187250000000001,2.1666666666666665,4.632999999999999,10.838333333333333,5.3,7.9666,6.6,3.6109999999999998,9.598125,7.5600000000000005,22.35389189189189,1.0166666666666668,6.993399999999999,12.611333333333334,14.2,6.757,13.099666666666666,13.1005,1.0,8.583,8.435,8.933,2.086705202312139,2.7,18.06733333333333,6.0,6.25,4.75,5.167
2019-01-16,5.916333333333333,4.5415,2.333333333333333,4.833,10.86,4.5,7.0,6.549999999999999,3.75,9.537749999999999,7.619,22.216513513513515,1.011111111111111,7.6566,13.855666666666666,17.15,6.777666666666666,15.366333333333333,13.104,1.0,8.208,8.536999999999999,8.333,2.057803468208092,2.7076666666666664,18.484666666666666,6.0,6.5,4.4734,5.167
2019-01-17,5.94,4.89575,2.5,4.8164,10.946,4.5,6.610999999999999,6.5,3.75,9.477375,7.66175,22.07913513513514,1.0055555555555555,8.3198,15.1,20.1,6.798333333333332,17.633,13.1075,1.0,7.833,8.639,7.833,2.0289017341040463,2.715333333333333,18.902,6.0,6.5,4.1968,5.167
2019-01-18,6.059,5.25,2.4999999999999996,4.799799999999999,11.032,4.5,6.2219999999999995,6.3999999999999995,3.75,9.417,7.7044999999999995,21.94175675675676,1.0,8.983,15.816500000000001,19.8835,6.819,17.232999999999997,13.111,1.0,6.75,8.640333333333333,7.333,2.0,2.723,18.7345,6.9165,6.5,3.9202,5.167
2019-01-19,6.178,5.583,2.5,4.7832,11.102333333333334,5.611,5.833,6.299999999999999,3.75,8.95,7.74725,21.80437837837838,1.5,8.883,16.533,19.667,6.7875,16.833,13.1145,1.125,5.667,8.641666666666666,6.833,2.0,2.692,18.567,7.833,6.439,3.6435999999999993,5.167
2019-01-20,6.200333333333333,9.4915,2.5,4.7665999999999995,11.172666666666666,6.7219999999999995,16.5,6.2,3.75,8.483,7.79,21.667,2.0,8.783,17.105333333333334,19.478,6.756,16.461,13.118,1.25,5.8502,8.643,16.6415,2.0,2.661,17.736666666666665,7.9719999999999995,6.378,3.367,5.167
2019-01-21,6.222666666666666,13.4,2.4999999999999996,4.75,11.243,7.833,27.167,6.225,3.75,8.483,7.83275,21.778,2.25,8.771999999999998,17.677666666666667,19.289,6.718,16.089,13.1215,1.375,6.0334,8.0785,26.45,2.0,2.3343333333333334,16.906333333333333,8.111,6.317,3.3003333333333327,5.167
2019-01-22,6.245,13.7415,2.5,4.816599999999999,11.538,7.083,30.72233333333333,6.25,3.8335,6.4915,7.875500000000001,21.889,2.25,8.761,18.25,19.1,6.68,15.717,13.125,1.5,6.2166,7.514,29.74433333333333,2.0,2.0076666666666667,16.076,8.25,6.0585,3.2336666666666662,5.167
2019-01-23,6.3235,14.083,2.375,4.8832,11.833,6.333,34.27766666666666,6.388999999999999,3.917,4.5,7.9182500000000005,22.0,2.25,8.75,19.2835,19.3,6.642,15.717,13.1445,2.0,6.3998,7.431666666666667,33.038666666666664,2.0,1.681,16.076,8.25,5.8,3.167,5.417
2019-01-24,6.402,14.25,2.25,4.9498,11.824,6.388666666666666,37.833,6.528,3.9723333333333333,4.5,7.961,22.25,2.25,8.4585,20.317,19.5,6.5055,15.717,13.164,1.9165,6.583,7.349333333333334,36.333,2.0,1.766,16.076,8.25,5.8,3.167,5.667
2019-01-25,6.443666666666666,14.035714285714285,2.0556666666666668,5.0164,11.815,6.444333333333333,37.547285714285714,6.667,4.027666666666667,4.5,8.2895,22.5,2.25,8.167,20.355666666666664,19.539,6.369,15.744666666666667,13.216333333333333,1.833,5.666333333333333,7.267,36.233,2.0,1.851,16.042666666666666,8.260375,5.8,3.167,5.917
2019-01-26,6.485333333333333,13.821428571428571,1.8613333333333333,5.083,11.806,6.5,37.26157142857143,7.0,4.083,4.5,8.618,22.699999999999996,2.25,8.444666666666667,20.394333333333332,19.578,6.143333333333333,15.772333333333332,13.268666666666666,1.833,4.749666666666666,7.2774,36.132999999999996,2.0,1.593,16.00933333333333,8.27075,5.8,3.167,5.625
2019-01-27,6.527,13.607142857142858,1.667,5.049799999999999,11.7365,7.4165,36.97585714285714,7.333,4.433,4.5,8.630666666666666,22.9,2.2222222222222223,8.722333333333333,20.433,19.617,5.917666666666666,15.8,13.321,1.833,3.833,7.287799999999999,36.032999999999994,2.0,1.335,15.976,8.281125,5.8,3.167,5.333
2019-01-28,6.9094999999999995,13.392857142857142,1.667,5.0165999999999995,11.667,8.333,36.69014285714286,7.333,4.783,4.5,8.643333333333334,23.099999999999998,2.1944444444444446,9.0,20.430999999999997,19.9,5.692,15.55,12.7705,1.75,4.5,7.2982,35.93299999999999,2.0,1.077,15.781500000000001,8.2915,5.8,3.167,5.2219999999999995
2019-01-29,7.292,13.178571428571429,1.667,4.9834,11.637,8.333,36.40442857142857,7.333,4.783,4.5,8.656,23.299999999999997,2.1666666666666665,9.0835,20.429,20.183,5.486000000000001,15.3,12.22,1.75,5.167,7.308599999999999,35.833,2.0,1.0345,15.587,8.301874999999999,5.8,3.0999999999999996,5.111
2019-01-30,7.403999999999999,12.964285714285715,1.6669999999999998,4.950199999999999,11.607,8.333,36.11871428571428,7.333,4.783,4.5,8.676,23.499999999999996,2.138888888888889,9.167,20.452666666666666,20.3464,5.28,15.299999999999999,12.121333333333332,1.75,4.888999999999999,7.319,35.333,2.0,0.992,15.561999999999998,8.31225,5.8,3.033,5.0
2019-01-31,7.515999999999999,12.75,1.6669999999999998,4.917,11.577,8.333,35.833,5.583,4.783,4.5,8.696,23.7,2.111111111111111,9.833666666666666,20.476333333333333,20.5098,5.208333333333334,15.299999999999999,12.022666666666666,1.7333333333333332,4.611,6.5435,34.833,2.0,1.1753333333333333,15.536999999999999,8.322625,5.8,2.6053333333333333,4.5
2019-02-01,7.628,13.2085,1.667,5.033599999999999,12.1335,8.25,32.888666666666666,3.833,5.476,4.428571428571428,8.623,23.9,2.083333333333333,10.500333333333334,20.5,20.6732,5.136666666666667,15.3,11.924,1.7166666666666666,4.333,5.768,31.721999999999998,1.9999999999999998,1.3586666666666667,15.512,8.333,5.7165,2.177666666666666,4.0
